zipcode,average_agi,n_returns
25632,30435,140
25634,36461,260
25635,47951,640
25637,31581,370
25638,36348,330
25639,36208,250
25646,39900,330
25647,35895,200
25649,38552,440
25651,38870,200
25652,37908,350
25653,45290,100
25661,43431,1900
25669,37567,310
25670,39217,1440
25671,33636,360
25674,39615,760
25676,45167,430
25678,35533,530
25688,31141,120
25692,31527,180
25696,35781,160
25701,56805,9130
25702,37712,2810
25703,21483,1390
25704,43607,6130
25705,58219,8820
25801,47624,11870
25812,38770,610
25813,53291,2120
25817,43628,280
25818,39272,360
25820,41486,150
25823,36062,740
25825,48159,920
25827,44728,1280
25831,37672,470
25832,85992,1910
25836,33957,140
25837,40645,110
25839,45597,480
25840,49367,3310
25841,44904,220
25843,63946,410
25844,40352,500
25845,32633,240
25846,32612,160
25854,46127,440
25862,39485,140
25864,36250,100
25865,39108,480
25868,39573,230
25871,32415,400
25873,40715,330
25875,34970,100
25878,38510,300
25879,22071,140
25880,39752,2060
25882,44273,710
25901,38428,4290
25902,34433,120
25904,37753,150
25906,47466,120
25908,30233,120
25917,34714,700
25918,48878,1680
25921,35544,930
25922,42916,180
25928,35430,130
25932,45818,160
25938,39988,520
25951,38109,2010
25958,31076,250
25962,35955,1260
25969,42818,440
25971,41007,410
25976,40219,870
25978,42948,270
25979,44691,350
25981,31603,270
25984,33513,660
25985,35550,160
25989,39437,160
26003,60701,19420
26030,33958,240
26031,38067,850
26032,58672,290
26033,51865,1160
26034,48102,2050
26035,49654,1160
26036,56500,220
26037,46225,3040
26038,64090,1420
26039,58148,370
26040,36887,890
26041,44294,6830
26047,50009,2630
26050,33849,630
26055,54592,750
26056,43113,150
26059,56600,1450
26060,57166,870
26062,50319,10250
26070,46777,3880
26074,40300,120
26075,36877,180
26101,38920,12030
26104,51516,7480
26105,65385,5940
26133,48147,590
26134,45897,410
26136,38315,200
26137,39082,280
26141,32223,170
26142,45987,1100
26143,42228,1770
26146,54175,490
26147,41021,700
26149,51077,990
26150,53736,2760
26151,36458,170
26155,49224,3760
26159,42027,1150
26160,40797,350
26161,42721,140
26164,45754,3220
26167,51308,370
26169,44102,350
26170,50701,2480
26175,49600,1310
26178,36700,220
26180,44821,950
26181,59616,2840
26184,48847,1010
26187,66705,2960
26201,46637,7820
26202,38654,220
26205,37269,1350
26206,38107,920
26208,37596,260
26217,35238,130
26218,38951,1010
26222,34035,200
26234,37213,440
26237,40070,240
26238,40217,340
26241,45514,6360
26250,38908,2080
26253,40143,1440
26254,46221,140
26257,44617,400
26259,39720,100
26260,51204,640
26261,33077,810
26263,36527,220
26264,30646,260
26266,40336,110
26267,52472,180
26269,40800,440
26270,38145,310
26271,41323,130
26273,41617,340
26275,35475,160
26276,44822,180
26278,40954,240
26280,35338,810
26283,44394,680
26285,34726,150
26287,43117,1390
26288,35942,1200
26291,41368,190
26292,37244,360
26293,40638,310
26294,34334,290
26301,44237,12510
26320,85725,320
26321,41080,150
26323,33406,310
26330,82028,7520
26335,38490,510
26337,43294,500
26338,43279,290
26342,41750,200
26343,34275,200
26346,48215,380
26347,50423,900
26348,35963,110
26351,44639,1120
26354,45986,4400
26361,30121,140
26362,49070,1270
26369,37220,250
26372,55545,330
26374,52164,650
26376,35270,170
26377,42734,230
26378,52058,1940
26384,32276,170
26385,52124,1610
26386,49029,1000
26404,43100,170
26405,43308,500
26408,57728,1320
26410,40940,400
26411,47342,260
26412,37890,200
26415,49513,1300
26416,43229,2820
26419,46795,440
26421,68175,120
26422,35131,160
26424,31580,150
26425,41387,410
26426,50021,2810
26430,38784,190
26431,47929,2620
26437,42666,150
26438,42753,150
26440,43492,520
26444,40652,1250
26447,43795,480
26448,44365,460
26451,45068,320
26452,44450,4330
26456,54380,1410
26501,54161,8620
26505,58650,12040
26508,81472,15140
26519,45426,780
26520,54071,350
26521,63531,220
26525,58543,2360
26534,32064,390
26537,47448,2580
26541,51422,1550
26542,50599,1100
26547,49524,1220
26554,52745,18340
26559,50423,600
26562,50225,280
26563,34700,170
26568,38108,240
26570,49526,1420
26571,46758,900
26574,36604,220
26575,50281,330
26576,46623,210
26581,48354,350
26582,42866,2050
26585,45652,190
26587,37662,160
26588,45565,1320
26590,56923,300
26591,43939,640
26601,42642,1570
26610,36218,370
26619,43715,190
26621,40878,320
26623,44267,520
26624,44823,1080
26627,42613,150
26629,33950,180
26636,34435,170
26651,47850,3680
26656,37820,150
26660,46669,130
26662,58935,370
26676,38888,170
26678,46072,500
26679,49932,750
26680,37253,130
26681,40267,650
26690,32706,150
26691,34333,150
26704,43328,2170
26705,38710,470
26707,35963,110
26710,42665,860
26711,54508,1180
26714,34256,160
26716,41906,290
26717,39600,460
26719,51984,1290
26722,37204,240
26726,42944,5790
26731,39714,140
26739,42008,350
26743,51131,720
26750,29003,320
26753,54793,2890
26755,43976,260
26757,42423,2660
26761,38260,230
26763,46295,640
26764,40078,1790
26767,46000,330
26801,48379,540
26802,45345,480
26804,32636,250
26807,45388,1270
26808,44435,400
26810,45487,160
26812,40265,700
26814,31195,210
26815,37335,280
26817,42459,220
26818,37540,320
26833,41798,970
26836,37951,3130
26845,46320,390
26847,43342,2840
26851,46029,910
26852,42034,350
26855,41082,340
26865,50221,230
26866,44542,350
26884,40442,260
53001,59656,980
53002,60867,1200
53003,42090,110
53004,67920,1750
53005,106260,10490
53006,60714,920
53007,45276,1020
53010,61152,3810
53011,59734,1150
53012,100163,9590
53013,65474,1710
53014,57074,3900
53015,57758,1270
53016,42157,210
53017,98580,2850
53018,121996,3980
53019,59161,970
53020,83723,1840
53021,70977,2310
53022,77378,10140
53023,57215,690
53024,81371,9280
53027,67674,11480
53029,145099,10400
53031,47937,160
53032,51963,2480
53033,91604,2730
53034,51823,940
53035,57958,1130
53036,66371,1580
53037,68289,5130
53038,64793,2020
53039,55684,2050
53040,63951,4130
53042,59739,3430
53044,139901,1150
53045,144931,11480
53046,56997,680
53047,59790,100
53048,53785,1680
53049,71648,1230
53050,55361,3570
53051,83818,19360
53057,63380,760
53058,143086,1680
53059,62001,940
53061,54967,2440
53063,75209,760
53065,59220,1050
53066,102352,17650
53069,110995,480
53070,62952,2340
53072,113398,13890
53073,67128,7480
53074,67184,6710
53075,62007,1680
53076,101115,1980
53078,71310,1010
53079,61264,750
53080,59028,2990
53081,44779,21080
53083,71178,10750
53085,61717,5990
53086,76554,4410
53088,47689,190
53089,83715,9630
53090,59546,10820
53091,52923,1100
53092,180693,10770
53093,61414,840
53094,50460,8910
53095,69800,14070
53097,188378,2660
53098,54113,5820
53103,73997,1960
53104,74901,2940
53105,66776,14530
53108,72111,1770
53110,46057,9290
53114,58958,1310
53115,49969,7810
53118,83093,3690
53119,77840,2820
53120,64337,5190
53121,60436,9180
53122,188436,3220
53125,129016,930
53126,84847,3470
53128,52843,3740
53129,71875,7290
53130,66907,4150
53132,89345,17430
53137,61970,840
53139,65989,1450
53140,40610,13330
53142,61329,16150
53143,44790,10610
53144,55933,12500
53146,99668,3890
53147,73676,8500
53149,80004,9850
53150,85316,13050
53151,80372,17480
53153,79687,1310
53154,62651,18000
53156,55571,1490
53158,83547,8550
53167,60360,230
53168,65440,4410
53170,58660,1150
53172,48702,10490
53177,60516,3540
53178,57448,1430
53179,65626,2960
53181,60160,3750
53182,64268,4390
53183,106728,1590
53184,63316,2080
53185,74358,9360
53186,57832,16550
53188,68670,17820
53189,83413,13230
53190,53364,6350
53191,89015,1470
53192,54623,170
53202,99630,14270
53203,96844,1130
53204,30750,15660
53205,25905,3390
53206,22101,8380
53207,52699,18870
53208,37201,12570
53209,40518,19900
53210,32383,10650
53211,105771,15570
53212,37299,12930
53213,86340,13500
53214,41284,17490
53215,31158,24440
53216,32918,13580
53217,177161,14490
53218,29514,16670
53219,45294,17320
53220,47856,14000
53221,46219,18600
53222,53375,12620
53223,44916,13310
53224,44756,9230
53225,37615,11460
53226,81985,9880
53227,47960,12400
53228,61140,7970
53233,22458,2860
53235,50371,4890
53402,60880,16410
53403,51516,12150
53404,34181,6560
53405,48558,12570
53406,59060,13610
53501,42650,100
53502,53583,1230
53503,57083,910
53504,47819,980
53505,53157,190
53506,45426,460
53507,68852,1100
53508,71964,2680
53510,55759,710
53511,44339,21720
53515,78572,1260
53516,62667,1080
53517,81103,960
53518,47476,600
53520,51247,3270
53521,73261,1860
53522,49954,530
53523,70266,2640
53525,59958,1850
53526,52472,290
53527,80238,5260
53528,92442,3140
53529,74637,1060
53530,49753,2090
53531,74333,2220
53532,72054,7340
53533,55628,3680
53534,60081,6150
53536,60537,4330
53537,41885,340
53538,56570,9420
53541,46231,440
53543,53235,770
53544,53712,390
53545,61295,11660
53546,54161,15530
53548,49711,9000
53549,50033,5180
53550,50004,610
53551,67540,4370
53553,42337,270
53554,48412,470
53555,76079,4490
53556,46155,1290
53557,48326,230
53558,93137,6070
53559,59716,3040
53560,63082,1880
53561,83660,970
53562,118088,14470
53563,67081,5650
53565,57469,2370
53566,58449,7830
53569,48268,540
53570,58127,1320
53571,53915,190
53572,80564,4990
53573,46667,1370
53574,78831,1950
53575,87798,8060
53576,51670,1100
53577,63245,730
53578,75655,3190
53579,52373,870
53580,44778,230
53581,50006,4500
53582,53964,540
53583,59880,3100
53585,45426,1050
53586,45338,1050
53587,41938,620
53588,63087,2120
53589,66565,10180
53590,72001,20400
53593,121834,12490
53594,53620,2690
53597,104517,9520
53598,84796,1640
53703,60756,14180
53704,61645,25140
53705,105179,12610
53706,19966,180
53711,91990,24870
53713,42336,11590
53714,48806,9060
53715,46279,4070
53716,64637,10520
53717,98422,6610
53718,65876,8310
53719,68932,16710
53726,114042,1980
53801,43889,380
53803,44398,620
53804,43542,590
53805,43476,2230
53806,46548,790
53807,56569,2100
53808,49550,570
53809,47401,1780
53810,41805,200
53811,53356,1480
53813,52564,2850
53816,40732,340
53818,51534,5310
53820,55817,1240
53821,47932,3850
53825,43328,210
53826,41611,590
53827,41215,130
53901,52379,7230
53910,35856,1550
53911,60158,700
53913,48639,10880
53916,51432,11640
53919,53532,1230
53920,44450,240
53922,55012,490
53923,50818,970
53924,41832,620
53925,59432,4160
53926,49229,580
53929,44566,1240
53930,45646,660
53931,49470,170
53932,58664,1370
53933,57734,1410
53934,42158,1960
53935,46466,150
53936,36845,680
53937,43540,450
53939,46041,120
53941,56308,1370
53943,47594,520
53944,43282,1140
53946,58091,1960
53948,45145,3910
53949,46373,2870
53950,49280,2170
53951,45773,1190
53952,52628,1570
53953,29083,120
53954,57364,3450
53955,62888,3100
53956,55211,1580
53959,50352,6970
53960,57964,1700
53961,52021,410
53963,56487,5440
53964,51774,1690
53965,53688,6140
53968,43270,1020
53969,47056,160
54001,54504,3980
54002,59096,3060
54003,62016,530
54004,45674,1080
54005,50784,1520
54006,48061,420
54007,57616,620
54009,58865,1200
54011,60536,3330
54013,53278,1640
54014,65340,1220
54015,62642,1780
54016,99974,16140
54017,64626,8790
54020,59418,3630
54021,77780,3300
54022,68028,9810
54023,71973,1980
54024,56937,2440
54025,66171,3590
54026,61470,960
54027,61246,470
54028,57231,1190
54082,95387,770
54101,64917,1360
54102,36970,410
54103,36157,190
54104,41830,530
54106,57118,2220
54107,50494,1830
54110,58035,2660
54111,49824,1020
54112,50645,1010
54113,81028,1770
54114,47993,2650
54115,82968,22620
54119,38436,220
54120,43692,130
54121,53879,1460
54123,39892,140
54124,45918,1770
54125,39580,210
54126,70364,1840
54128,45418,740
54129,65640,1640
54130,66895,13110
54135,36089,1390
54136,50219,3340
54137,59136,520
54138,50712,470
54139,54188,1520
54140,55640,4370
54141,72646,1340
54143,48663,7560
54149,46625,590
54150,25030,360
54151,44914,1670
54153,46335,3340
54154,52650,2570
54155,93142,3380
54156,40902,690
54157,50872,2760
54159,49392,670
54160,52400,130
54161,49929,1280
54162,59499,4440
54165,58679,3970
54166,48525,7990
54169,88038,1550
54170,59031,1840
54171,73823,1810
54173,100425,2040
54174,43836,1360
54175,50849,530
54177,43960,1350
54180,69454,1480
54201,47325,2550
54202,64323,760
54204,59784,940
54205,54700,1020
54208,61220,3150
54209,79176,780
54210,62583,540
54211,106044,180
54212,73080,660
54213,50184,660
54214,51365,230
54216,55047,2970
54217,63492,3730
54220,64104,19320
54227,59293,820
54228,55608,1320
54229,73103,2220
54230,59486,2140
54232,40823,340
54234,63799,1120
54235,59348,9150
54241,47988,7030
54245,59963,1200
54246,52205,400
54247,58134,1110
54301,68137,11400
54302,41541,14770
54303,36287,13220
54304,47060,14450
54307,134566,270
54311,70230,17130
54313,82575,19640
54401,60820,15980
54403,63282,11760
54405,47925,1470
54406,58792,1790
54407,66285,770
54408,55412,500
54409,45813,6210
54410,57535,980
54411,50126,2330
54412,57294,980
54413,35900,100
54414,50777,1570
54416,38514,700
54418,56643,530
54420,54037,590
54421,51477,1440
54422,42468,450
54423,65681,1130
54424,55863,760
54425,44639,860
54426,54502,2020
54427,52057,490
54428,42296,540
54433,44791,720
54435,49548,1010
54436,46281,810
54437,56886,1230
54440,60068,1500
54441,63470,400
54442,57488,520
54443,66504,1080
54446,49729,1240
54447,41682,230
54448,67226,2120
54449,63173,13120
54450,37900,150
54451,53605,5390
54452,53753,9160
54454,49391,580
54455,65505,9030
54456,48191,2700
54457,51040,4370
54459,42732,560
54460,42867,1060
54462,36535,170
54463,47872,370
54465,45729,310
54466,54328,1320
54467,60669,7170
54469,52718,820
54470,39761,880
54471,71305,900
54473,60450,1260
54474,51649,2160
54475,64194,760
54476,59815,9700
54479,49184,1800
54480,45998,570
54481,47802,12790
54482,78313,4530
54484,61118,2300
54485,47136,190
54486,43702,1100
54487,54733,4830
54488,45674,550
54489,51177,710
54490,48510,390
54491,44243,710
54493,47335,280
54494,53110,13750
54495,42612,3830
54498,42921,900
54499,47219,1440
54501,51269,10170
54511,46874,580
54512,67911,600
54513,45878,190
54514,50373,830
54515,39481,270
54519,52206,590
54520,51620,1900
54521,58433,4250
54524,43734,320
54525,32241,120
54526,41300,360
54527,38393,450
54529,60916,530
54530,39094,340
54531,61615,730
54534,47729,1220
54536,38770,100
54537,41430,230
54538,45280,1300
54539,61324,690
54540,60690,610
54541,54254,610
54542,34958,240
54545,64576,520
54546,42060,580
54547,48326,760
54548,73884,2860
54550,42674,350
54552,47085,2180
54554,50590,520
54555,52116,2380
54556,47368,540
54557,64472,470
54558,55782,1160
54559,40925,310
54560,57460,330
54562,60049,1070
54563,50590,310
54564,42308,240
54566,60342,700
54568,50497,2850
54601,57566,21860
54603,46114,7260
54610,53886,730
54611,45610,560
54612,46397,2760
54613,40737,870
54614,51926,1380
54615,50141,5020
54616,44319,1170
54618,46701,1050
54619,46334,1490
54621,56641,530
54622,50754,1090
54623,73701,920
54624,52207,690
54625,40523,130
54626,48335,600
54627,51059,970
54628,47127,550
54629,52326,1280
54630,54154,1980
54631,44593,800
54632,50785,550
54634,45708,1530
54635,48992,850
54636,65342,7200
54638,45900,720
54639,43373,920
54642,50143,940
54644,55788,700
54646,41930,1860
54648,43628,750
54650,73053,12230
54651,44908,490
54652,40789,370
54653,47749,530
54655,41812,800
54656,51072,8560
54657,36312,160
54658,62696,1260
54659,43462,540
54660,53647,7650
54661,59962,1810
54664,48839,730
54665,50036,3940
54666,56799,1210
54667,50509,2070
54669,63376,3900
54670,47000,640
54701,68185,18210
54703,51539,20620
54720,60360,3910
54721,52739,640
54722,47496,1570
54723,54077,620
54724,54794,3560
54725,47803,1320
54726,45100,810
54727,49746,2320
54728,50330,2970
54729,57116,16200
54730,55131,2410
54731,43466,270
54732,43404,1240
54733,44470,650
54734,46751,390
54736,62104,1890
54737,55463,220
54738,81183,1610
54739,61014,2370
54740,51244,950
54741,40290,700
54742,64964,2320
54745,55987,1010
54746,43674,310
54747,45915,1300
54748,53695,650
54749,51928,600
54750,57371,530
54751,53781,10600
54754,46334,780
54755,47518,3390
54756,48215,450
54757,57083,1510
54758,48738,2250
54759,52738,710
54760,49666,120
54761,48315,520
54762,46261,630
54763,44646,500
54766,42744,670
54767,60174,1540
54768,48154,1910
54769,61896,250
54770,52035,990
54771,48139,1760
54772,43235,530
54773,47423,1530
54801,48043,3260
54805,42301,700
54806,48112,5230
54810,52013,1210
54812,42157,2900
54813,41743,300
54814,47719,1370
54817,59311,1140
54819,42780,1080
54820,50176,430
54821,59834,750
54822,54077,2170
54824,45443,1040
54826,52878,330
54827,54021,140
54828,36966,240
54829,56166,2580
54830,54806,1480
54832,47619,210
54835,53640,400
54836,61015,510
54837,45464,1750
54838,56388,600
54839,40485,140
54840,48801,2160
54841,42968,160
54843,52542,5840
54844,48641,120
54846,45895,240
54847,54287,1220
54848,42431,2630
54849,69068,950
54850,50529,170
54853,52440,1810
54854,53972,400
54855,48941,310
54856,49197,700
54858,43033,740
54859,48809,910
54861,22633,210
54862,37718,110
54864,67918,650
54865,44787,240
54867,41540,200
54868,51531,7640
54870,53840,810
54871,47771,1490
54872,44672,1280
54873,54821,1420
54874,58569,1630
54875,41227,540
54876,52937,810
54880,49563,13920
54888,48313,690
54889,48042,1370
54891,53638,1650
54893,46481,1930
54895,45573,460
54896,42508,720
54901,45989,15130
54902,48313,11420
54904,77743,11080
54909,54595,1000
54911,55838,12950
54913,109669,10880
54914,55704,15870
54915,63515,21180
54921,46668,660
54922,50423,680
54923,49118,4210
54927,76219,260
54928,47472,180
54929,47412,4120
54930,46070,800
54931,46629,170
54932,66147,530
54935,53521,20230
54937,71914,9820
54940,68694,2020
54941,62747,1380
54942,86058,4680
54943,42610,900
54944,77555,4400
54945,53494,1780
54947,65122,1370
54948,35307,140
54949,51050,1640
54950,46167,1340
54952,58782,13360
54956,73578,22690
54960,47241,1320
54961,54429,6860
54962,49703,570
54963,56401,3650
54964,71049,550
54965,53804,610
54966,53963,990
54967,40000,210
54968,47716,1500
54970,42591,1330
54971,55215,5220
