zipcode,n_business,n_d1,n_d2,n_d3,n_d4,n_review,n_s1,n_s1plus,n_s2,n_s2plus,n_s3,n_s3plus,n_s4,n_s4plus,n_s5,n_d1_bagels,n_d2_bagels,n_d3_bagels,n_d4_bagels,n_d1_gourmet,n_d2_gourmet,n_d3_gourmet,n_d4_gourmet,n_d1_french,n_d2_french,n_d3_french,n_d4_french,n_d1_breweries,n_d2_breweries,n_d3_breweries,n_d4_breweries,n_d1_steak,n_d2_steak,n_d3_steak,n_d4_steak,n_d1_grocery,n_d2_grocery,n_d3_grocery,n_d4_grocery,n_d1_wine_bars,n_d2_wine_bars,n_d3_wine_bars,n_d4_wine_bars,n_d1_burgers,n_d2_burgers,n_d3_burgers,n_d4_burgers,n_d1_sushi,n_d2_sushi,n_d3_sushi,n_d4_sushi,n_d1_coffee,n_d2_coffee,n_d3_coffee,n_d4_coffee,n_s1_bagels,n_s1plus_bagels,n_s2_bagels,n_s2plus_bagels,n_s3_bagels,n_s3plus_bagels,n_s4_bagels,n_s4plus_bagels,n_s5_bagels,n_s1_gourmet,n_s1plus_gourmet,n_s2_gourmet,n_s2plus_gourmet,n_s3_gourmet,n_s3plus_gourmet,n_s4_gourmet,n_s4plus_gourmet,n_s5_gourmet,n_s1_french,n_s1plus_french,n_s2_french,n_s2plus_french,n_s3_french,n_s3plus_french,n_s4_french,n_s4plus_french,n_s5_french,n_s1_breweries,n_s1plus_breweries,n_s2_breweries,n_s2plus_breweries,n_s3_breweries,n_s3plus_breweries,n_s4_breweries,n_s4plus_breweries,n_s5_breweries,n_s1_steak,n_s1plus_steak,n_s2_steak,n_s2plus_steak,n_s3_steak,n_s3plus_steak,n_s4_steak,n_s4plus_steak,n_s5_steak,n_s1_grocery,n_s1plus_grocery,n_s2_grocery,n_s2plus_grocery,n_s3_grocery,n_s3plus_grocery,n_s4_grocery,n_s4plus_grocery,n_s5_grocery,n_s1_wine_bars,n_s1plus_wine_bars,n_s2_wine_bars,n_s2plus_wine_bars,n_s3_wine_bars,n_s3plus_wine_bars,n_s4_wine_bars,n_s4plus_wine_bars,n_s5_wine_bars,n_s1_burgers,n_s1plus_burgers,n_s2_burgers,n_s2plus_burgers,n_s3_burgers,n_s3plus_burgers,n_s4_burgers,n_s4plus_burgers,n_s5_burgers,n_s1_sushi,n_s1plus_sushi,n_s2_sushi,n_s2plus_sushi,n_s3_sushi,n_s3plus_sushi,n_s4_sushi,n_s4plus_sushi,n_s5_sushi,n_s1_coffee,n_s1plus_coffee,n_s2_coffee,n_s2plus_coffee,n_s3_coffee,n_s3plus_coffee,n_s4_coffee,n_s4plus_coffee,n_s5_coffee,average_agi,p_ge_d2,p_ge_d3,score_d,score_avg_d,p_ge_s2,p_ge_s2plus,p_ge_s3,p_ge_s3plus,p_ge_s4,p_ge_s4plus,score_s,score_avg_s,score_d_categories,n_breweries,p_breweries,p_ge_d2_breweries,p_ge_d3_breweries,score_d_breweries,n_burgers,p_burgers,p_ge_d2_burgers,p_ge_d3_burgers,score_d_burgers,n_grocery,p_grocery,p_ge_d2_grocery,p_ge_d3_grocery,score_d_grocery,n_sushi,p_sushi,p_ge_d2_sushi,p_ge_d3_sushi,score_d_sushi,n_coffee,p_coffee,p_ge_d2_coffee,p_ge_d3_coffee,score_d_coffee,n_bagels,p_bagels,p_ge_d2_bagels,p_ge_d3_bagels,score_d_bagels,n_wine_bars,p_wine_bars,p_ge_d2_wine_bars,p_ge_d3_wine_bars,score_d_wine_bars,n_steak,p_steak,p_ge_d2_steak,p_ge_d3_steak,score_d_steak,n_french,p_french,p_ge_d2_french,p_ge_d3_french,score_d_french,n_gourmet,p_gourmet,p_ge_d2_gourmet,p_ge_d3_gourmet,score_d_gourmet,score_s_categories,n_s_breweries,p_s_breweries,p_ge_s2_breweries,p_ge_s2plus_breweries,p_ge_s3_breweries,p_ge_s3plus_breweries,p_ge_s4_breweries,p_ge_s4plus_breweries,p_ge_s5_breweries,score_s_breweries,n_s_burgers,p_s_burgers,p_ge_s2_burgers,p_ge_s2plus_burgers,p_ge_s3_burgers,p_ge_s3plus_burgers,p_ge_s4_burgers,p_ge_s4plus_burgers,p_ge_s5_burgers,score_s_burgers,n_s_grocery,p_s_grocery,p_ge_s2_grocery,p_ge_s2plus_grocery,p_ge_s3_grocery,p_ge_s3plus_grocery,p_ge_s4_grocery,p_ge_s4plus_grocery,p_ge_s5_grocery,score_s_grocery,n_s_sushi,p_s_sushi,p_ge_s2_sushi,p_ge_s2plus_sushi,p_ge_s3_sushi,p_ge_s3plus_sushi,p_ge_s4_sushi,p_ge_s4plus_sushi,p_ge_s5_sushi,score_s_sushi,n_s_coffee,p_s_coffee,p_ge_s2_coffee,p_ge_s2plus_coffee,p_ge_s3_coffee,p_ge_s3plus_coffee,p_ge_s4_coffee,p_ge_s4plus_coffee,p_ge_s5_coffee,score_s_coffee,n_s_bagels,p_s_bagels,p_ge_s2_bagels,p_ge_s2plus_bagels,p_ge_s3_bagels,p_ge_s3plus_bagels,p_ge_s4_bagels,p_ge_s4plus_bagels,p_ge_s5_bagels,score_s_bagels,n_s_wine_bars,p_s_wine_bars,p_ge_s2_wine_bars,p_ge_s2plus_wine_bars,p_ge_s3_wine_bars,p_ge_s3plus_wine_bars,p_ge_s4_wine_bars,p_ge_s4plus_wine_bars,p_ge_s5_wine_bars,score_s_wine_bars,n_s_steak,p_s_steak,p_ge_s2_steak,p_ge_s2plus_steak,p_ge_s3_steak,p_ge_s3plus_steak,p_ge_s4_steak,p_ge_s4plus_steak,p_ge_s5_steak,score_s_steak,n_s_french,p_s_french,p_ge_s2_french,p_ge_s2plus_french,p_ge_s3_french,p_ge_s3plus_french,p_ge_s4_french,p_ge_s4plus_french,p_ge_s5_french,score_s_french,n_s_gourmet,p_s_gourmet,p_ge_s2_gourmet,p_ge_s2plus_gourmet,p_ge_s3_gourmet,p_ge_s3plus_gourmet,p_ge_s4_gourmet,p_ge_s4plus_gourmet,p_ge_s5_gourmet,score_s_gourmet
54228,29,17,12,0,0,386,0,0,4,0,22,91,189,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,55608,0.41,0.0,41,1.41,1.0,0.99,0.99,0.93,0.7,0.21,1523.5,3.95,9,0,0.0,0.0,0.0,0,1,0.03,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,3,0.1,0.33,0.0,4,0,0.0,0.0,0.0,0,1,0.03,1.0,0.0,2,1,0.03,1.0,0.0,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.01,1.0,1.0,1.0,1.0,0.67,0.67,0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3.5,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54235,50,24,26,0,0,1869,6,3,5,55,170,478,798,298,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,59348,0.52,0.0,76,1.52,1.0,0.99,0.96,0.87,0.62,0.19,7154.0,3.83,26,0,0.0,0.0,0.0,0,4,0.08,0.25,0.0,5,1,0.02,0.0,0.0,1,1,0.02,1.0,0.0,2,4,0.08,0.5,0.0,6,0,0.0,0.0,0.0,0,2,0.04,1.0,0.0,4,4,0.08,1.0,0.0,8,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,59.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,1.0,0.75,0.75,0.75,0.5,0.0,0,13.5,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4.0,4,0.0,1.0,0.75,0.75,0.75,0.75,0.5,0,15.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,8.0,4,0.0,1.0,1.0,0.75,0.75,0.75,0.0,0,14.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54301,397,166,216,15,0,12590,25,58,95,540,1652,3062,4783,2239,136,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,10,2,0,0,0,0,0,2,6,0,0,23,14,0,0,0,6,2,0,19,13,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,3,3,1,2,8,7,10,2,1,0,0,0,1,1,4,1,1,0,1,2,1,2,3,2,10,9,2,68137,0.58,0.04,643,1.62,0.99,0.99,0.94,0.81,0.57,0.19,47212.5,3.75,165,3,0.01,1.0,0.0,6,37,0.09,0.38,0.0,51,0,0.0,0.0,0.0,0,8,0.02,1.0,0.25,18,32,0.08,0.41,0.0,45,3,0.01,0.0,0.0,3,8,0.02,0.75,0.0,14,12,0.03,1.0,0.17,26,0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,2,366.5,3,0.0,1.0,1.0,0.67,0.67,0.67,0.0,0,10.5,37,0.0,0.84,0.81,0.76,0.54,0.35,0.08,0,117.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.0,1.0,1.0,0.88,0.75,0.25,0.12,0,28.0,32,0.0,0.91,0.88,0.81,0.72,0.66,0.34,0,117.5,3,0.0,1.0,1.0,1.0,1.0,1.0,0.67,0,13.0,8,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0,33.5,12,0.0,1.0,1.0,0.83,0.83,0.5,0.08,0,43.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3.5
54304,339,147,179,13,0,11646,24,49,73,425,1609,2777,4489,2083,117,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,6,2,0,0,0,0,0,2,5,0,0,20,9,0,0,0,6,2,0,17,11,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,3,0,2,6,4,9,1,1,0,0,0,1,1,4,1,1,0,1,2,0,2,2,2,10,8,1,47060,0.57,0.04,544,1.6,0.99,0.99,0.95,0.81,0.57,0.19,43767.0,3.76,136,3,0.01,1.0,0.0,6,29,0.09,0.31,0.0,38,0,0.0,0.0,0.0,0,8,0.02,1.0,0.25,18,28,0.08,0.39,0.0,39,3,0.01,0.0,0.0,3,7,0.02,0.71,0.0,12,8,0.02,1.0,0.25,18,0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,2,307.5,3,0.0,1.0,1.0,0.67,0.67,0.67,0.0,0,10.5,29,0.0,0.79,0.79,0.72,0.52,0.38,0.07,0,90.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.0,1.0,1.0,0.88,0.75,0.25,0.12,0,28.0,28,0.0,0.89,0.89,0.82,0.75,0.68,0.32,0,103.0,3,0.0,1.0,1.0,1.0,1.0,1.0,0.67,0,13.0,7,0.0,1.0,1.0,1.0,1.0,0.71,0.43,0,29.0,8,0.0,1.0,1.0,1.0,1.0,0.5,0.12,0,30.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3.5
54311,187,77,102,8,0,6518,13,21,38,177,793,1190,2987,1249,50,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,1,4,0,0,9,7,0,0,0,3,2,0,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,5,3,4,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,2,0,6,2,1,70230,0.59,0.04,305,1.63,0.99,0.99,0.96,0.84,0.66,0.2,24925.5,3.82,77,2,0.01,1.0,0.0,4,16,0.09,0.44,0.0,23,0,0.0,0.0,0.0,0,5,0.03,1.0,0.4,12,12,0.06,0.25,0.0,15,1,0.01,0.0,0.0,1,5,0.03,0.8,0.0,9,5,0.03,1.0,0.2,11,0,0.0,0.0,0.0,0,1,0.01,1.0,0.0,2,170.5,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,8.0,16,0.0,0.88,0.88,0.88,0.56,0.38,0.12,0,52.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.0,1.0,1.0,0.8,0.6,0.4,0.2,0,17.5,12,0.0,0.92,0.92,0.92,0.75,0.75,0.25,0,45.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,5,0.0,1.0,1.0,1.0,1.0,0.8,0.6,0,21.5,5,0.0,1.0,1.0,0.8,0.8,0.6,0.0,0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3.5
54403,64,31,30,3,0,1581,3,6,7,14,126,255,673,481,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,63282,0.52,0.05,100,1.56,0.99,0.99,0.98,0.9,0.74,0.31,6268.0,3.96,20,1,0.02,1.0,0.0,2,4,0.06,0.0,0.0,4,0,0.0,0.0,0.0,0,1,0.02,1.0,0.0,2,5,0.08,0.4,0.0,7,0,0.0,0.0,0.0,0,2,0.03,1.0,0.5,5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,42.5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,4,0.0,0.5,0.5,0.5,0.25,0.0,0.0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3.0,5,0.0,0.8,0.8,0.8,0.8,0.6,0.4,0,17.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54423,42,22,20,0,0,900,0,5,61,39,100,327,208,151,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,65681,0.48,0.0,62,1.48,0.99,0.93,0.88,0.77,0.41,0.18,3228.0,3.59,9,0,0.0,0.0,0.0,0,2,0.05,0.0,0.0,2,1,0.02,1.0,0.0,2,1,0.02,1.0,0.0,2,2,0.05,0.5,0.0,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,21.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0,5.5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2.5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,2,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54449,40,14,24,2,0,589,0,9,4,35,38,90,287,107,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,63173,0.65,0.05,68,1.7,0.98,0.98,0.92,0.85,0.7,0.21,2262.5,3.84,20,0,0.0,0.0,0.0,0,3,0.08,1.0,0.0,6,0,0.0,0.0,0.0,0,1,0.02,1.0,0.0,2,5,0.12,0.8,0.2,10,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.02,1.0,0.0,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.01,1.0,1.0,0.67,0.67,0.67,0.33,0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,5,0.01,0.8,0.8,0.8,0.8,0.6,0.2,0,17.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54466,56,22,29,5,0,639,0,7,4,44,16,90,316,124,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,0,54328,0.61,0.09,95,1.7,0.99,0.98,0.91,0.89,0.75,0.25,2503.5,3.92,24,0,0.0,0.0,0.0,0,2,0.04,1.0,0.0,4,0,0.0,0.0,0.0,0,1,0.02,1.0,0.0,2,6,0.11,0.83,0.17,12,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,3,0.05,1.0,0.0,6,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,47.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,6,0.01,0.83,0.83,0.83,0.83,0.67,0.17,0,21.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.0,1.0,1.0,1.0,0.67,0.67,0.67,0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54467,84,46,38,0,0,1986,0,5,93,119,169,518,447,633,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,3,2,0,0,0,4,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,4,1,0,60669,0.45,0.0,122,1.45,1.0,0.95,0.89,0.81,0.54,0.32,7457.5,3.76,33,1,0.01,1.0,0.0,2,5,0.06,0.4,0.0,7,1,0.01,1.0,0.0,2,4,0.05,1.0,0.0,8,6,0.07,0.17,0.0,7,1,0.01,0.0,0.0,1,1,0.01,1.0,0.0,2,2,0.02,1.0,0.0,4,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,74.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,5,0.0,1.0,0.6,0.6,0.6,0.2,0.0,0,15.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2.5,4,0.0,1.0,1.0,0.75,0.5,0.5,0.25,0,14.0,6,0.0,1.0,0.83,0.83,0.83,0.83,0.17,0,22.5,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54476,136,67,62,7,0,3375,12,6,44,94,466,523,1510,701,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,1,1,1,0,9,6,0,0,0,3,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,3,2,3,3,2,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,1,4,1,3,0,59815,0.51,0.05,212,1.56,0.99,0.98,0.95,0.82,0.66,0.21,12862.0,3.81,66,2,0.01,1.0,0.0,4,15,0.11,0.4,0.0,21,0,0.0,0.0,0.0,0,3,0.02,1.0,0.0,6,12,0.09,0.42,0.0,17,0,0.0,0.0,0.0,0,3,0.02,0.67,0.33,6,5,0.04,1.0,0.4,12,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,130.0,2,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0,8.5,15,0.0,0.87,0.67,0.53,0.33,0.13,0.0,0,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.0,1.0,1.0,1.0,0.67,0.67,0.33,0,11.5,12,0.0,0.92,0.75,0.75,0.67,0.33,0.25,0,39.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.0,1.0,1.0,1.0,1.0,1.0,0.67,0,13.0,5,0.0,1.0,1.0,0.8,0.6,0.2,0.0,0,16.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54494,45,19,26,0,0,450,0,0,21,32,121,59,168,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,53110,0.58,0.0,71,1.58,1.0,0.95,0.88,0.61,0.48,0.11,1595.5,3.55,21,0,0.0,0.0,0.0,0,6,0.13,0.5,0.0,9,0,0.0,0.0,0.0,0,1,0.02,0.0,0.0,1,3,0.07,0.67,0.0,5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,3,0.07,1.0,0.0,6,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,43.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.01,1.0,0.83,0.67,0.5,0.5,0.17,0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2.5,3,0.01,1.0,1.0,1.0,0.33,0.0,0.0,0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.01,1.0,1.0,1.0,1.0,0.67,0.0,0,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
